"","date_long","year","id_no","country","region","source","latitude","longitude","magnitude_body","magnitude_surface","depth","yield_lower","yield_upper","purpose","name","type"
"1763",19831226,1983,83049,"USSR","SEMI KAZAKH","UGS",49.838,78.218,5.5,0,0,0.001,20,"FMS",NA,"TUNNEL"
"1764",19840131,1984,84001,"USA","NTS","BKY",37,-116,4.4,0,0,20,150,"WR","GORBEA","SHAFT"
"1765",19840215,1984,84002,"USA","NTS","BKY",37,-116,4.6,0,0,0,20,"WE","MIDAS MYTH/MILA","TUNNEL"
"1766",19840219,1984,84003,"USSR","SEMI KAZAKH","UGS",49.888,78.788,5.9,4.3,0,20,150,"WR",NA,"SHAFT"
"1767",19840301,1984,84004,"USA","NTS","BKY",37,-116,5.5,0,0,20,150,"WR","TORTUGAS","SHAFT"
"1768",19840307,1984,84005,"USSR","SEMI KAZAKH","UGS",50.022,78.978,5.6,0,0,20,150,"WR",NA,"SHAFT"
"1769",19840329,1984,84006,"USSR","SEMI KAZAKH","UGS",49.934,79.013,5.9,4.3,0,20,150,"WR",NA,"SHAFT"
"1770",19840331,1984,84007,"USA","NTS","BKY",37,-116,4.1,0,0,0,20,"WR","AGRINI","SHAFT"
"1771",19840415,1984,84008,"USSR","SEMI KAZAKH","UGS",49.766,78.185,5.7,0,0,0.001,150,"WR",NA,"TUNNEL"
"1772",19840425,1984,84009,"USSR","SEMI KAZAKH","UGS",49.934,78.915,6,5,0,0.001,150,"WR",NA,"SHAFT"
"1773",19840501,1984,84010,"UK","NTS","BKY",37,-116,5.3,0,0,20,150,"WR","MUNDO","SHAFT"
"1774",19840502,1984,84011,"USA","NTS","BKY",37,-116,3.3,0,0,0,20,"WR","ORKNEY","SHAFT"
"1775",19840508,1984,84012,"FRANCE","MURUROA","WTN",0,0,5.3,0,0,0,5,"WR","DEMOPHON","SHAFT/GR"
"1776",19840512,1984,84013,"FRANCE","MURUROA","UGS",-21.852,-138.961,5.7,3.8,0,0,150,"WR","MIDAS","SHAFT/LG"
"1777",19840516,1984,84014,"USA","NTS","BKY",37,-116,3.5,0,0,0,20,"WR","BELLOW","SHAFT"
"1778",19840526,1984,84015,"USSR","SEMI KAZAKH","UGS",49.98,79.06,6,0,0,0.001,150,"WR",NA,"SHAFT"
"1779",19840531,1984,84016,"USA","NTS","BKY",37,-116,5.6,0,0,20,150,"WR","CAPROCK","SHAFT"
"1780",19840612,1984,84017,"FRANCE","MURUROA","WTN",0,0,4.7,0,0,0,20,"WR","ARISTEE","SHAFT/GR"
"1781",19840616,1984,84018,"FRANCE","MURUROA","UGS",-21.933,-138.992,5.3,0,0,0,150,"WR","ECHEMOS","SHAFT/LG"
"1782",19840620,1984,84019,"USA","NTS","BKY",37,-116,4.5,0,0,20,150,"WR","DUORO","SHAFT"
"1783",19840712,1984,84021,"USA","NTS","BKY",37,-116,3.8,0,0,0,20,"WR","NORMANNA","SHAFT"
"1784",19840714,1984,84022,"USSR","SEMI KAZAKH","UGS",49.891,78.963,6.2,4.6,0,0.001,150,"WR",NA,"SHAFT"
"1785",19840721,1984,84023,"USSR","KAZAKHSTAN","UGS",51.356,53.249,5.4,0,0,15,15,"PNE","LIRA","SHAFT"
"1786",19840721,1984,84024,"USSR","KAZAKHSTAN","UGS",51.374,53.257,5.3,0,0,15,15,"PNE","LIRA","SHAFT"
"1787",19840721,1984,84025,"USSR","KAZAKHSTAN","UGS",51.353,53.271,5.3,0,0,15,15,"PNE","LIRA","SHAFT"
"1788",19840725,1984,84026,"USA","NTS","BKY",37,-116,5.2,0,0,20,150,"WR","KAPPELI","SHAFT"
"1789",19840802,1984,84027,"USA","NTS","BKY",37,-116,4.4,0,0,0,20,"WR","CORREO","SHAFT"
"1790",19840811,1984,84028,"USSR","KOMI RUSS","UGS",65.025,55.187,5.3,0,0,8.5,8.5,"PNE","KVARTS","SHAFT"
"1791",19840825,1984,84029,"USSR","TYUMEN RUSS","UGS",61.889,72.149,5.3,0,0,8.5,8.5,"PNE","KVARTS","SHAFT"
"1792",19840826,1984,84059,"USSR","NZ RUSS","NOA",74.1,53.8,3.8,0,0,0.001,20,"WE",NA,"TUNNEL"
"1793",19840827,1984,84057,"USSR","MURM RUSS","UGS",67.774,33.688,0,0,0,1.7,1.7,"PNE","DNEPR-2","TUNNEL"
"1794",19840828,1984,84030,"USSR","PERM RUSS","NOA",61,58,4.5,0,0,3.2,3.2,"PNE","GELIY","SHAFT"
"1795",19840828,1984,84031,"USSR","PERM RUSS","NOA",61,58,4.5,0,0,3.2,3.2,"PNE","GELIY","SHAFT"
"1796",19840830,1984,84032,"USA","NTS","BKY",0,0,4.3,0,0,0,20,"WR","DOLCETTO","SHAFT"
"1797",19840830,1984,84058,"USA","NTS","DOE",37,-116,0,0,0,0,20,"WR","WEXFORD","SHAFT"
"1798",19840909,1984,84033,"USSR","SEMI KAZAKH","UGS",49.873,78.208,5,0,0,0.001,20,"WE",NA,"TUNNEL"
"1799",19840913,1984,84034,"USA","NTS","BKY",0,0,5,0,0,20,150,"WE","BRETON","SHAFT"
"1800",19840917,1984,84036,"USSR","KEMERO RUSS","UGS",55.835,87.408,4.9,0,0,10,10,"PNE","KVARTS","SHAFT"
"1801",19841002,1984,84054,"USA","NTS","BKY",0,0,4.3,0,0,0,20,"WR","VERMEJO","SHAFT"
"1802",19841003,1984,84037,"CHINA","LOP NOR","UGS",41.633,88.781,5.3,0,0,15,70,"WR",NA,"UG"
"1803",19841018,1984,84038,"USSR","SEMI KAZAKH","NOA",50,80,4.5,0,0,0.001,20,"WE",NA,"TUNNEL"
"1804",19841025,1984,84039,"USSR","NZ RUSS","UGS",73.365,54.979,5.8,5.3,0,0.001,150,"WR",NA,"TUNNEL"
"1805",19841027,1984,84040,"USSR","SEMI KAZAKH","UGS",49.95,78.842,6.2,4.4,0,20,150,"WR",NA,"SHAFT"
"1806",19841027,1984,84041,"USSR","ASTRAK RUSS","UGS",47.044,47.919,4.8,0,0,3.2,3.2,"PNE","VEGA","SHAFT"
"1807",19841027,1984,84042,"USSR","ASTRAK RUSS","UGS",46.843,48.023,4.8,0,0,3.2,3.2,"PNE","VEGA","SHAFT"
"1808",19841027,1984,84043,"FRANCE","MURUROA","WTN",0,0,4.8,0,0,0,20,"WR","MACHAON","SHAFT/GR"
"1809",19841102,1984,84044,"FRANCE","MURUROA","BKY",0,0,0,0,0,0,150,"WR","ACASTE","SHAFT/LG"
"1810",19841110,1984,84045,"USA","NTS","BKY",0,0,4.4,0,0,0,20,"WR","VILLITA","SHAFT"
"1811",19841123,1984,84046,"USSR","SEMI KAZAKH","NOA",49,78,4.3,0,0,0.001,20,"WR",NA,"TUNNEL"
"1812",19841201,1984,84056,"FRANCE","MURUROA","WTN",-22,-139,4.2,0,0,0,5,"WR","MILLETOS","SHAFT/GR"
"1813",19841202,1984,84047,"USSR","SEMI KAZAKH","NOA",50,81,6.1,0,0,0.001,150,"WR/FMS",NA,"SHAFT"
"1814",19841206,1984,84048,"FRANCE","MURUROA","BKY",0,0,0,0,0,0,150,"WR","MENNON","SHAFT/LG"
"1815",19841209,1984,84049,"UK","NTS","NOA",36,-112,5.1,0,0,20,150,"WR","EGMONT","SHAFT"
"1816",19841215,1984,84050,"USA","NTS","NOA",37,-116,5,0,0,20,150,"WR","TIERRA","SHAFT"
"1817",19841216,1984,84051,"USSR","SEMI KAZAKH","NOA",48,77,6.6,0,0,0.001,150,"WR",NA,"SHAFT"
"1818",19841219,1984,84052,"CHINA","LOP NOR","HFS",41.5,89,4.7,0,0,5,50,"WR",NA,"UG"
"1819",19841220,1984,84055,"USA","NTS","BKY",0,0,4.2,0,0,0,20,"WR","MINERO","SHAFT"
"1820",19841228,1984,84053,"USSR","SEMI KAZAKH","NOA",49,80,6.6,0,0,0.001,150,"WR/PNE",NA,"SHAFT"
"1821",19850210,1985,85001,"USSR","SEMI KAZAKH","UGS",49.869,78.818,5.9,4.4,0,0.001,150,"WR",NA,"SHAFT"
"1822",19850315,1985,85002,"USA","NTS","UGS",37.058,-116.045,4.8,0,0.427,20,150,"WR","VAUGHN","SHAFT"
"1823",19850323,1985,85003,"USA","NTS","UGS",37.18,-116.089,5.4,0,0,20,150,"WR","COTTAGE","SHAFT"
"1824",19850402,1985,85004,"USA","NTS","UGS",37.095,-116.032,5.7,4.7,0.64,20,150,"WR","HERMOSA","SHAFT"
"1825",19850406,1985,85005,"USA","NTS","UGS",37.201,-116.207,4.8,0,0,0,20,"WE","MISTY RAIN","TUNNEL"
"1826",19850425,1985,85006,"USSR","SEMI KAZAKH","UGS",49.907,78.932,5.9,4.1,0,20,150,"WR",NA,"SHAFT"
"1827",19850430,1985,85007,"FRANCE","MURUROA","WTN",0,0,0,0,0,0,20,"WR","CERCYON","SHAFT/GR"
"1828",19850502,1985,85008,"USA","NTS","UGS",37.253,-116.325,5.7,4.7,0.661,20,150,"WR","TOWANDA","SHAFT"
"1829",19850508,1985,85009,"FRANCE","MURUROA","WTN",0,0,0,0,0,0,150,"WR","NISOS","SHAFT/LG"
"1830",19850603,1985,85010,"FRANCE","MURUROA","WTN",0,0,0,0,0,0,20,"WR","TALAOS","SHAFT/GR"
"1831",19850607,1985,85011,"FRANCE","MURUROA","WTN",0,0,0,0,0,0,20,"WR","ERGINOS","SHAFT/LG"
"1832",19850612,1985,85012,"USA","NTS","UGS",37.248,-116.489,5.5,0,0.608,20,150,"WR","SALUT","SHAFT"
"1833",19850612,1985,85013,"USA","NTS","UGS",37.008,-116.084,4.5,0,0.293,0,20,"WR","VILLE","SHAFT"
"1834",19850615,1985,85014,"USSR","SEMI KAZAKH","HFS",50,79,7.2,4.5,0,0.001,150,"WR",NA,"SHAFT"
"1835",19850618,1985,85034,"USSR","TUYMEN RUSS","MTM",0,0,0,0,0,2.5,2.5,"PNE","BENZOL","SHAFT"
"1836",19850626,1985,85015,"USA","NTS","UGS",37.124,-116.122,4.3,0,0.381,0,20,"WR","MARIBO","SHAFT"
"1837",19850630,1985,85016,"USSR","SEMI KAZAKH","HFS",50,79,7.1,4.4,0,0.001,150,"WR",NA,"SHAFT"
"1838",19850711,1985,85035,"USSR","SEMI KAZAKH","MTM",50,78,0,0,0,0.001,20,"WR",NA,"TUNNEL"
"1839",19850718,1985,85017,"USSR","ARKHAN RUSS","UGS",65.965,40.754,5,0,0,8.5,8.5,"PNE","AGAT","SHAFT"
"1840",19850719,1985,85036,"USSR","SEMI KAZAKH","MTM",50,78,0,0,0,0.001,20,"WR",NA,"TUNNEL"
"1841",19850720,1985,85018,"USSR","SEMI KAZAKH","HFS",50,79,6.7,0,0,20,150,"WR",NA,"SHAFT"
"1842",19850725,1985,85019,"USSR","SEMI KAZAKH","HFS",50,79,5.3,0,0,0.001,20,"WR/SAM",NA,"TUNNEL"
"1843",19850725,1985,85020,"USA","NTS","UGS",37.297,-116.438,5.2,0,0,20,150,"WR","SERENA","SHAFT"
"1844",19850814,1985,85031,"USA","NTS","DOE",37,-116,0,0,0,0,20,"WR","CEBRERO","SHAFT"
"1845",19850817,1985,85021,"USA","NTS","UGS",37.002,-116.043,4.5,0,0.332,0,20,"WR","CHAMITA","SHAFT"
"1846",19850927,1985,85022,"USA","NTS","UGS",37.09,-116.002,4.8,0,0.366,0,20,"WR","PONIL","SHAFT"
"1847",19851009,1985,85023,"USA","NTS","UGS",37.209,-116.152,4.6,0,0,0,20,"WE","DIAMOND BEECH","TUNNEL"
"1848",19851009,1985,85032,"USA","NTS","DOE",37,-116,0,0,0,0,20,"WE","MILL YARD","TUNNEL"
"1849",19851016,1985,85024,"USA","NTS","UGS",37.11,-116.121,4.8,0,0.415,20,150,"WR","ROQUEFORT","SHAFT"
"1850",19851024,1985,85025,"FRANCE","MURUROA","WTN",-22,-139,4.8,0,0,0,5,"WR","HERO","SHAFT/GR"
"1851",19851026,1985,85026,"FRANCE","MURUROA","WTN",-22,-139,0,0,0,0,150,"WR","CODROS","SHAFT/LG"
"1852",19851030,1985,85033,"USA","NTS","DOE",37,-116,0,0,0,0,20,"WR","ABO","SHAFT"
"1853",19851124,1985,85027,"FRANCE","MURUROA","WTN",-22,-139,4.9,0,0,0,20,"WR","ZETES","SHAFT/GR"
"1854",19851126,1985,85028,"FRANCE","MURUROA","WTN",-22,-139,5.6,0,0,0,150,"WR","MEGAREE","SHAFT/LG"
"1855",19851205,1985,85029,"UK","NTS","UGS",37.053,-116.045,5.7,0,0,20,150,"WR","KINIBITO","SHAFT"
"1856",19851228,1985,85030,"USA","NTS","UGS",37.238,-116.473,5.3,0,0,20,150,"WR","GOLDSTONE","SHAFT"
"1857",19860322,1986,86001,"USA","NTS","UGS",37.083,-116.066,5.3,0,0,29,29,"WR","GLENCOE","SHAFT"
"1858",19860410,1986,86002,"USA","NTS","UGS",37.157,-116.204,5.1,0,0,0,20,"WE","MIGHTY OAK","TUNNEL"
"1859",19860420,1986,86022,"USA","NTS","DOE",37,-116,0,0,0,0,20,"WR","MOGOLLON","SHAFT"
"1860",19860422,1986,86003,"USA","NTS","UGS",37.264,-116.44,5.3,0,0,0,20,"WR","JEFFERSON","SHAFT"
"1861",19860426,1986,86004,"FRANCE","MURUROA","WTN",-22.15,-139.12,4.8,0,0,0,20,"WR","HYLLOS","SHAFT/GR"
"1862",19860506,1986,86005,"FRANCE","MURUROA","WTN",-22,-139,0,0,0,0,5,"WR","CETO","SHAFT/GR"
"1863",19860521,1986,86006,"USA","NTS","UGS",37.125,-116.061,4.8,0,0,0,20,"WR","PANAMINT","SHAFT"
"1864",19860527,1986,86007,"FRANCE","MURUROA","WTN",-22,-139,0,0,0,0,20,"WR","STHELENOSS","SHAFT/GR"
"1865",19860530,1986,86008,"FRANCE","MURUROA","WTN",-21.913,-139.1,5.6,0,0,0,150,"WR","GALATEE","SHAFT/LG"
"1866",19860605,1986,86009,"USA","NTS","UGS",37.098,-116.016,5.2,0,0,20,150,"WR","TAJO","SHAFT"
"1867",19860625,1986,86010,"UK","NTS","UGS",37.265,-116.499,5.5,0,0,20,150,"WR","DARWIN","SHAFT"
"1868",19860717,1986,86011,"USA","NTS","UGS",37.279,-116.356,5.7,0,0,119,119,"WR","CYBAR","SHAFT"
"1869",19860724,1986,86012,"USA","NTS","UGS",37.143,-116.071,4.5,0,0,0,20,"WR","CORNUCOPIA","SHAFT"
"1870",19860904,1986,86023,"USA","NTS","DOE",37,-116,0,0,0,0,20,"WR","GALVESTON","SHAFT"
"1871",19860911,1986,86013,"USA","NTS","UGS",37.069,-116.05,0,0,0,0,20,"WR","ALEMAN","SHAFT"
"1872",19860930,1986,86014,"USA","NTS","UGS",37.3,-116.307,5.5,0,0,20,150,"WR","LABQUARK","SHAFT"
"1873",19861016,1986,86015,"USA","NTS","UGS",37.22,-116.462,0,0,0,20,150,"WR","BELMONT","SHAFT"
"1874",19861110,1986,86016,"FRANCE","MURUROA","WTN",-22,-139,0,0,0,0,5,"WR","HESIONE","SHAFT/GR"
"1875",19861112,1986,86017,"FRANCE","MURUROA","UGS",-21.894,-139.068,0,0,0,0,20,"WR","NAUPLIOS","SHAFT/LG"
"1876",19861114,1986,86018,"USA","NTS","UGS",37.1,-116.048,5.7,0,0,20,150,"WR","GASCON","SHAFT"
"1877",19861206,1986,86019,"FRANCE","MURUROA","WTN",-22,-139,0,0,0,0,5,"WR","PENELEOS","SHAFT/GR"
"1878",19861210,1986,86020,"FRANCE","MURUROA","UGS",-21.877,-138.986,5.3,0,0,0,150,"WR","CIRCE","SHAFT/LG"
"1879",19861213,1986,86021,"USA","NTS","UGS",37.263,-116.412,5.5,0,0,20,150,"WR","BODIE","SHAFT"
"1880",19870203,1987,87001,"USA","NTS","UGS",37.225,-116.08,0,0,0,0,20,"WR/SE","HAZEBROOK","SHAFT"
"1881",19870211,1987,87002,"USA","NTS","UGS",37.011,-116.045,4.5,0,0,0,20,"WR","TORNERO","SHAFT"
"1882",19870226,1987,87003,"USSR","SEMI KAZAKH","HFS",50,78,5.4,0,0,0.001,20,"FMS",NA,"TUNNEL"
"1883",19870312,1987,87004,"USSR","SEMI KAZAKH","HFS",50,79,6.6,0,0,0.001,20,"WR",NA,"SHAFT"
"1884",19870318,1987,87005,"USA","NTS","HFS",37,-116,4.5,4,0,0,20,"WE","MIDDLE NOTE","TUNNEL"
"1885",19870403,1987,87006,"USSR","SEMI KAZAKH","HFS",50,79,7.3,4.7,0,20,150,"WR",NA,"SHAFT"
"1886",19870403,1987,87048,"USSR","SEMI KAZAKH","MTM",50,78,0,0,0,0.001,20,"WR",NA,"TUNNEL"
"1887",19870417,1987,87007,"USSR","SEMI KAZAKH","HFS",49.851,78.69,7.2,4.3,0,0.001,150,"WR",NA,"SHAFT"
"1888",19870418,1987,87008,"USA","NTS","HFS",37.248,-116.509,5.5,0,0,20,150,"WR","DELAMAR","SHAFT"
"1889",19870419,1987,87009,"USSR","PERM RUSS","HFS",60.781,56.22,4.5,0,0,3.2,3.2,"PNE","GELIY","SHAFT"
"1890",19870419,1987,87010,"USSR","PERM RUSS","HFS",60.674,56.295,4.5,0,0,3.2,3.2,"PNE","GELIY","SHAFT"
"1891",19870422,1987,87011,"USA","NTS","HFS",36.983,-116.005,0,0,0,0,20,"WR","PRECIDIO","SHAFT"
"1892",19870430,1987,87012,"USA","NTS","HFS",37.233,-116.423,5.7,4.3,0,30,150,"WR","HARDIN","SHAFT"
"1893",19870505,1987,87013,"FRANCE","MURUROA","WTN",-22,-139,0,0,0,0,20,"WR","JOCASTE","SHAFT/LG"
"1894",19870506,1987,87014,"USSR","SEMI KAZAKH","HFS",49.75,77.99,6.1,0,0,0.001,20,"FMS",NA,"TUNNEL"
"1895",19870520,1987,87015,"FRANCE","MURUROA","WTN",-22,-139,0,0,0,0,150,"WR","LYCOMEDE","SHAFT/LG"
"1896",19870605,1987,87016,"CHINA","LOP NOR","HFS",41.6,88.9,6.8,4.4,0,50,200,"WR",NA,"UG"
"1897",19870606,1987,87017,"USSR","SEMI KAZAKH","HFS",49.865,78.143,0,0,0,0.001,20,"FMS",NA,"TUNNEL"
"1898",19870606,1987,87018,"FRANCE","MURUROA","WTN",-22,-139,0,0,0,0,20,"WR","DIRCE","SHAFT/LG"
"1899",19870618,1987,87019,"USA","NTS","DOE",37.194,-116.035,0,0,0,0,20,"WR","BRIE","SHAFT"
"1900",19870620,1987,87020,"USSR","SEMI KAZAKH","HFS",49.901,78.726,0,0,0,0.001,150,"WR",NA,"SHAFT"
"1901",19870620,1987,87021,"USA","NTS","DOE",37.22,-116.178,0,0,0,0,20,"WE","MISSION GHOST","TUNNEL"
"1902",19870621,1987,87022,"FRANCE","MURUROA","WTN",-21.984,-138.844,0,0,0,0,150,"WR","IPHITOS","SHAFT/LG"
"1903",19870630,1987,87023,"USA","NTS","DOE",37,-116,0,0,0,0,20,"WR","PANCHUELA","SHAFT"
"1904",19870707,1987,87024,"USSR","JAKUTS RUSS","HFS",62.11,112.77,5.6,0,0,15,15,"PNE","NEVA","SHAFT"
"1905",19870716,1987,87025,"UK","NTS","HFS",37.104,-116.023,5,0,0,20,150,"WR","MIDLAND","SHAFT"
"1906",19870717,1987,87026,"USSR","SEMI KAZAKH","HFS",49.797,78.235,6.4,4.2,0,20,150,"FMS",NA,"TUNNEL"
"1907",19870724,1987,87027,"USSR","JAKUTS RUSS","HFS",62.7,112.7,5.3,0,0,15,15,"PNE","NEVA","SHAFT"
"1908",19870802,1987,87028,"USSR","SEMI KAZAKH","HFS",49.828,78.898,6.1,0,0,0.001,150,"WR",NA,"SHAFT"
"1909",19870802,1987,87029,"USSR","NZ RUSS","HFS",73.289,54.713,5.6,0,0,0.001,150,"WR/F/S",NA,"TUNNEL"
"1910",19870812,1987,87030,"USSR","JAKUTS RUSS","HFS",61.426,112.708,5.5,0,0,3.2,3.2,"PNE","NEVA","SHAFT"
"1911",19870813,1987,87031,"USA","NTS","HFS",37.061,-116.045,6.1,4.2,0,20,150,"WR","TAHOKA","SHAFT"
"1912",19870918,1987,87033,"USSR","SEMI KAZAKH","HFS",49,78,3.9,0,0,0.001,20,"WE/SAM",NA,"TUNNEL"
"1913",19870924,1987,87034,"USA","NTS","HFS",37.228,-116.375,5.9,4.2,0,20,150,"WR","LOCKNEY","SHAFT"
"1914",19871003,1987,87035,"USSR","W KAZAKH","HFS",47.633,56.218,5,3.2,0,8.5,8.5,"PNE","BATOLIT","SHAFT"
"1915",19871016,1987,87036,"USSR","SEMI KAZAKH","HFS",49,78,4.4,0,0,0.001,20,"WE",NA,"TUNNEL"
"1916",19871023,1987,87037,"USA","NTS","HFS",37.142,-116.079,5.2,0,0,20,150,"WR","BORATE","SHAFT"
"1917",19871023,1987,87038,"FRANCE","MURUROA","WTN",-22,-139,0,0,0,0,150,"WR","HELENOS","SHAFT/LG"
"1918",19871105,1987,87039,"FRANCE","MURUROA","WTN",-22.34,-138.97,0,0,0,0,20,"WR","PASIPHAE","SHAFT/LG"
"1919",19871115,1987,87040,"USSR","SEMI KAZAKH","HFS",49.872,78.795,7.1,4.4,0,0.001,150,"WR",NA,"SHAFT"
"1920",19871119,1987,87041,"FRANCE","HURUROA","WTN",-21.878,-139.037,0,0,0,0,150,"WR","PELEE","SHAFT/LG"
"1921",19871129,1987,87042,"FRANCE","MURUROA","WTN",-22,-139,0,0,0,0,20,"WR","DANAE","SHAFT/LG"
"1922",19871201,1987,87047,"USA","NTS","DOE",36.996,-116.004,0,0,0,0,20,"WR","WACO","SHAFT"
"1923",19871202,1987,87043,"USA","NTS","DOE",37.235,-116.163,0,0,0,0,20,"WE","MISSION CYBER","TUNNEL"
"1924",19871213,1987,87044,"USSR","SEMI KAZAKH","HFS",49.955,78.852,7.1,4.4,0,0.001,150,"WR",NA,"SHAFT"
"1925",19871220,1987,87045,"USSR","SEMI KAZAKH","HFS",49.753,78.024,5.2,0,0,0.001,20,"FMS",NA,"TUNNEL"
"1926",19871227,1987,87046,"USSR","SEMI KAZAKH","HFS",49.831,78.744,7.4,4.5,0,0.001,150,"WR",NA,"SHAFT"
"1927",19880206,1988,88001,"USSR","SEMI KAZAKH","HFS",49.799,78.064,4.8,0,0,0,20,"WR/SAM",NA,"TUNNEL"
"1928",19880213,1988,88002,"USSR","SEMI KAZAKH","HFS",49.905,78.905,7.1,4.4,0,0.001,150,"WR",NA,"SHAFT"
"1929",19880215,1988,88003,"USA","NTS","HFS",37.314,-116.471,5.4,0,0,20,150,"WR","KERNVILLE","SHAFT"
"1930",19880403,1988,88004,"USSR","SEMI KAZAKH","HFS",49.884,78.965,7.1,4.4,0,20,150,"WR",NA,"SHAFT"
"1931",19880407,1988,88005,"USA","NTS","DOE",37.013,-116.044,0,0,0,0,20,"WR","ABILENE","SHAFT"
"1932",19880422,1988,88006,"USSR","SEMI KAZAKH","HFS",49.822,78.119,5,0,0,0.001,20,"WE",NA,"TUNNEL"
"1933",19880504,1988,88007,"USSR","SEMI KAZAKH","HFS",49.928,78.769,7.2,4.4,0,20,150,"FMS",NA,"SHAFT"
"1934",19880507,1988,88008,"USSR","NZ RUSS","HFS",73.364,54.445,6.4,3.8,0,0.001,20,"WE",NA,"TUNNEL"
"1935",19880511,1988,88009,"FRANCE","MURUROA","WTN",-21.867,-139.072,0,0,0,0,150,"WR","NELEE","SHAFT/LG"
"1936",19880513,1988,88010,"USA","NTS","HFS",37.124,-116.072,4.9,0,0,0,150,"WR","SCHELLBOURNE","SHAFT"
"1937",19880521,1988,88011,"USA","NTS","DOE",37.032,-115.987,0,0,0,0,150,"WR","LAREDO","SHAFT"
"1938",19880525,1988,88012,"FRANCE","MURUROA","WTN",-21.903,-139.009,0,0,0,0,150,"WR","NIOBE","SHAFT/LG"
"1939",19880602,1988,88013,"USA","NTS","HFS",37.26,-116.441,5.5,0,0,0,150,"WR","COMSTOCK","SHAFT"
"1940",19880614,1988,88014,"USSR","SEMI KAZAKH","HFS",50.045,79.005,5.7,0,0,0.001,20,"WR",NA,"SHAFT"
"1941",19880616,1988,88015,"FRANCE","MURUROA","WTN",-21,-139,0,0,0,0,5,"WR","ANTIGONE","SHAFT/LG"
"1942",19880622,1988,88016,"USA","NTS","DOE",37.166,-116.072,0,0,0,0,150,"WR","RHYOLITE","SHAFT"
"1943",19880622,1988,88042,"USA","NTS","DOE",37,-116,0,0,0,0,150,"SE","NIGHTINGALE","SHAFT"
"1944",19880623,1988,88017,"FRANCE","MURUROA","WTN",-21.906,-139.016,0,0,0,0,20,"WR","DEJANIRE","SHAFT/LG"
"1945",19880707,1988,88018,"USA","NTS","HFS",37.252,-116.377,5.9,4.3,0,0,150,"WR","ALAMO","SHAFT"
"1946",19880817,1988,88019,"USA","NTS","HFS",37.297,-116.307,5.6,4.1,0,0,150,"WR","KEARSARGE","SHAFT"
"1947",19880822,1988,88020,"USSR","TYUMEN RUSS","HFS",66.316,78.548,5.4,3.4,0,15,15,"PNE","RUBIN","SHAFT"
"1948",19880823,1988,88039,"USA","NTS","DOE",37.001,-116.005,0,0,0,0,20,"WR","HARLINGEN A/B","SHAFT"
"1949",19880830,1988,88021,"USA","NTS","HFS",37.086,-116.069,5.3,0,0,0,150,"WR","BULLFROG","SHAFT"
"1950",19880906,1988,88022,"USSR","ARKHAN RUSS","HFS",61.331,47.955,5,3,0,8.5,8.5,"PNE","RUBIN","SHAFT"
"1951",19880914,1988,88023,"USSR","SEMI KAZAKH","HFS",49.833,78.808,7.1,4.5,0,20,150,"FMS",NA,"SHAFT"
"1952",19880929,1988,88025,"CHINA","LOP NOR","HFS",41.75,88.474,4.9,0,0,1,20,"WR",NA,"UG"
"1953",19881013,1988,88026,"USA","NTS","HFS",37.089,-116.049,6.1,4.2,0,0,150,"WR","DALHART","SHAFT"
"1954",19881018,1988,88027,"USSR","SEMI KAZAKH","HFS",49.866,78.081,5.2,0,0,0.001,20,"WE",NA,"TUNNEL"
"1955",19881025,1988,88028,"FRANCE","MURUROA","WTN",-22,-139,0,0,0,0,5,"WR","ACRISIOS","SHAFT/LG"
"1956",19881105,1988,88029,"FRANCE","MURUROA","WTN",-21.883,-139.046,0,0,0,0,150,"WR","THRASYMEDEE","SHAFT/LG"
"1957",19881109,1988,88040,"USA","NTS","DOE",37,-116,0,0,0,0,20,"WR","MONAHANS A/B","SHAFT"
"1958",19881112,1988,88030,"USSR","SEMI KAZAKH","HFS",50.078,78.988,6.3,0,0,0.001,20,"WR",NA,"SHAFT"
"1959",19881123,1988,88031,"USSR","SEMI KAZAKH","HFS",49.818,78.071,5.6,0,0,0,20,"WR/F/SA",NA,"TUNNEL"
"1960",19881123,1988,88032,"FRANCE","MURUROA","WTN",-21.991,-138.907,0,0,0,0,150,"WR","PHERES","SHAFT/LG"
"1961",19881130,1988,88033,"FRANCE","FANGATAUFA","WTN",-22.244,-138.836,0,0,0,0,150,"WR","CYCNOS","SHAFT/LG"
"1962",19881204,1988,88034,"USSR","NZ RUSS","HFS",73.387,54.998,6.7,4,0,0,150,"WR/WE/S",NA,"TUNNEL"
"1963",19881209,1988,88041,"USA","NTS","DOE",37,-116,0,0,0,0,20,"SE","KAWICH A-W/A-B","SHAFT"
"1964",19881210,1988,88035,"USA","NTS","HFS",37.199,-116.209,5.1,0,0,0,150,"WE","MISTY ECHO","TUNNEL"
"1965",19881217,1988,88036,"USSR","SEMI KAZAKH","HFS",49.886,78.926,0,4.4,0,0.001,150,"WR",NA,"SHAFT"
"1966",19881228,1988,88037,"USSR","SEMI KAZAKH","HFS",50,78,3.9,0,0,0.001,20,"WR",NA,"TUNNEL"
"1967",19890122,1989,89001,"USSR","SEMI KAZAKH","HFS",49.924,78.831,0,4.4,0,0.001,150,"WR",NA,"SHAFT"
"1968",19890210,1989,89002,"USA","NTS","HFS",37.077,-116.001,5.4,0,0,20,150,"WR","TEXARKANA","SHAFT"
